,Date,OpenCL,HighCL,LowCL,CloseCL,OpenDA,HighDA,LowDA,CloseDA,delta_C,delta_D,delta_C_squared,delta_D_squared,lag_delta_C_squared,lag_delta_D_squared,lag2_delta_C_squared,lag2_delta_D_squared,lag3_delta_C_squared,lag3_delta_D_squared,lag4_delta_C_squared,lag4_delta_D_squared,lag_delta_C,lag_delta_D
364,8/31/2015,45,49.33000183,43.59999847,49.20000076,43.97000122,44.59999847,43.54000092,43.77999878,4.200000763,-0.190002441,17.64000641,0.036100928,6.451604651,0,12.96001648,0.108898691,1.188100333,1.188100333,1.276902414,6.10090603,2.540000916,0
365,9/1/2015,48.09999847,48.86999893,44.15000153,45.40999985,43.95000076,44.45999908,43.29999924,43.77000046,-2.689998627,-0.180000305,7.236092612,0.03240011,17.64000641,0.036100928,6.451604651,0,12.96001648,0.108898691,1.188100333,1.188100333,4.200000763,-0.190002441
366,9/2/2015,44.25999832,46.77000046,43.20999908,46.25,44.65000153,46,44.34999847,45.99000168,1.990001678,1.340000153,3.96010668,1.795600409,7.236092612,0.03240011,17.64000641,0.036100928,6.451604651,0,12.96001648,0.108898691,-2.689998627,-0.180000305
367,9/3/2015,46.11000061,48.41999817,45.65000153,46.75,46.06000137,46.54999924,44.90999985,45.06000137,0.63999939,-1,0.409599219,1,3.96010668,1.795600409,7.236092612,0.03240011,17.64000641,0.036100928,6.451604651,0,1.990001678,1.340000153
368,9/4/2015,46.68000031,47.22999954,45.61000061,46.04999924,44.54999924,45.99000168,44.31000137,45.40000153,-0.630001068,0.850002289,0.396901346,0.722503891,0.409599219,1,3.96010668,1.795600409,7.236092612,0.03240011,17.64000641,0.036100928,0.63999939,-1
369,9/8/2015,45.81999969,46.40999985,44.13999939,45.93999863,46.22000122,46.65000153,45.95999908,46.59000015,0.119998932,0.369998932,0.014399744,0.13689921,0.396901346,0.722503891,0.409599219,1,3.96010668,1.795600409,7.236092612,0.03240011,-0.630001068,0.850002289
370,9/9/2015,45.79000092,46.25999832,44.04999924,44.15000153,46.93999863,47.18999863,45.90000153,46.00999832,-1.63999939,-0.930000305,2.689597998,0.864900568,0.014399744,0.13689921,0.396901346,0.722503891,0.409599219,1,3.96010668,1.795600409,0.119998932,0.369998932
371,9/10/2015,44.15999985,46.04000092,43.36000061,45.91999817,46.29000092,47,46.11999893,46.49000168,1.759998322,0.200000763,3.097594092,0.040000305,2.689597998,0.864900568,0.014399744,0.13689921,0.396901346,0.722503891,0.409599219,1,-1.63999939,-0.930000305
372,9/11/2015,45.70999908,45.88000107,44.15999985,44.63000107,46.5,47.04999924,46.27000046,46.91999817,-1.079998016,0.419998169,1.166395715,0.176398462,3.097594092,0.040000305,2.689597998,0.864900568,0.014399744,0.13689921,0.396901346,0.722503891,1.759998322,0.200000763
373,9/14/2015,44.77999878,44.97000122,43.59000015,44,46.97000122,47.29000092,46.59999847,46.88999939,-0.779998779,-0.080001831,0.608398096,0.006400293,1.166395715,0.176398462,3.097594092,0.040000305,2.689597998,0.864900568,0.014399744,0.13689921,-1.079998016,0.419998169
374,9/15/2015,44.11000061,45.25,43.91999817,44.59000015,47,47.11999893,46.31000137,46.88999939,0.479999542,-0.11000061,0.230399561,0.012100134,0.608398096,0.006400293,1.166395715,0.176398462,3.097594092,0.040000305,2.689597998,0.864900568,-0.779998779,-0.080001831
375,9/16/2015,45.15999985,47.34999847,44.81999969,47.15000153,46.83000183,47.40999985,46.52999878,47.09000015,1.990001678,0.259998322,3.96010668,0.067599127,0.230399561,0.012100134,0.608398096,0.006400293,1.166395715,0.176398462,3.097594092,0.040000305,0.479999542,-0.11000061
376,9/17/2015,47.13000107,47.70999908,46.33000183,46.90000153,47.31000137,48.18000031,46.88000107,47.49000168,-0.229999542,0.180000305,0.052899789,0.03240011,3.96010668,0.067599127,0.230399561,0.012100134,0.608398096,0.006400293,1.166395715,0.176398462,1.990001678,0.259998322
377,9/18/2015,46.88999939,47.02999878,44.24000168,44.68000031,47.08000183,47.18999863,46.54999924,46.66999817,-2.209999084,-0.410003662,4.884095953,0.168103003,0.052899789,0.03240011,3.96010668,0.067599127,0.230399561,0.012100134,0.608398096,0.006400293,-0.229999542,0.180000305
378,9/21/2015,44.97000122,46.74000168,44.68999863,46.68000031,46.77000046,47.66999817,46.68999863,47.25,1.709999084,0.479999542,2.924096869,0.230399561,4.884095953,0.168103003,0.052899789,0.03240011,3.96010668,0.067599127,0.230399561,0.012100134,-2.209999084,-0.410003662
379,9/22/2015,46.45000076,46.47999954,45.13999939,45.83000183,46.90000153,47.16999817,45.95999908,46.45999908,-0.619998932,-0.440002441,0.384398676,0.193602148,2.924096869,0.230399561,4.884095953,0.168103003,0.052899789,0.03240011,3.96010668,0.067599127,1.709999084,0.479999542
380,9/23/2015,46.54000092,47.15000153,44.40999985,44.47999954,46.5,46.88000107,45.93000031,46.59000015,-2.060001373,0.090000153,4.243605658,0.008100027,0.384398676,0.193602148,2.924096869,0.230399561,4.884095953,0.168103003,0.052899789,0.03240011,-0.619998932,-0.440002441
381,9/24/2015,44.61999893,45.18000031,43.70999908,44.90999985,46.33000183,46.38000107,45.06000137,45.90999985,0.290000916,-0.420001984,0.084100531,0.176401666,4.243605658,0.008100027,0.384398676,0.193602148,2.924096869,0.230399561,4.884095953,0.168103003,-2.060001373,0.090000153
382,9/25/2015,45.04999924,46.38000107,44.86000061,45.70000076,46.52000046,46.84000015,45.59000015,46.04000092,0.650001526,-0.479999542,0.422501984,0.230399561,0.084100531,0.176401666,4.243605658,0.008100027,0.384398676,0.193602148,2.924096869,0.230399561,0.290000916,-0.420001984
383,9/28/2015,45.38000107,45.5,44.29999924,44.43000031,45.86999893,45.93999863,44.36000061,44.65999985,-0.950000763,-1.209999084,0.90250145,1.464097784,0.422501984,0.230399561,0.084100531,0.176401666,4.243605658,0.008100027,0.384398676,0.193602148,0.650001526,-0.479999542
384,9/29/2015,44.5,45.70000076,44.29999924,45.22999954,44.50999832,44.93000031,43.56999969,44.04000092,0.729999542,-0.469997406,0.532899332,0.220897562,0.90250145,1.464097784,0.422501984,0.230399561,0.084100531,0.176401666,4.243605658,0.008100027,-0.950000763,-1.209999084
385,9/30/2015,44.91999817,45.84999847,44.68000031,45.09000015,44.72000122,45.04000092,43.86000061,44.86999893,0.170001984,0.149997711,0.028900674,0.022499313,0.532899332,0.220897562,0.90250145,1.464097784,0.422501984,0.230399561,0.084100531,0.176401666,0.729999542,-0.469997406
386,10/1/2015,45.38000107,47.09999847,44.63000107,44.74000168,44.70999908,45.5,44.13999939,45.40999985,-0.63999939,0.700000763,0.409599219,0.490001068,0.028900674,0.022499313,0.532899332,0.220897562,0.90250145,1.464097784,0.422501984,0.230399561,0.170001984,0.149997711
387,10/2/2015,45.06999969,45.81000137,43.97000122,45.54000092,44.93999863,44.93999863,43.34999847,44.86999893,0.470001221,-0.069999695,0.220901147,0.004899957,0.409599219,0.490001068,0.028900674,0.022499313,0.532899332,0.220897562,0.90250145,1.464097784,-0.63999939,0.700000763
388,10/5/2015,45.65000153,46.93999863,45.20999908,46.25999832,45.22000122,47.04000092,45.04000092,46.95999908,0.609996796,1.739997864,0.372096091,3.027592566,0.220901147,0.004899957,0.409599219,0.490001068,0.028900674,0.022499313,0.532899332,0.220897562,0.470001221,-0.069999695
389,10/6/2015,46.20000076,49.08000183,45.72999954,48.52999878,46.72999954,47.24000168,45,45.09000015,2.329998016,-1.63999939,5.428890756,2.689597998,0.372096091,3.027592566,0.220901147,0.004899957,0.409599219,0.490001068,0.028900674,0.022499313,0.609996796,1.739997864
390,10/7/2015,49,49.70999908,47.70000076,47.81000137,45.20000076,46,44.47000122,45.99000168,-1.189998627,0.790000916,1.416096732,0.624101447,5.428890756,2.689597998,0.372096091,3.027592566,0.220901147,0.004899957,0.409599219,0.490001068,2.329998016,-1.63999939
391,10/8/2015,48.11000061,50.06999969,47.75999832,49.43000031,45.79999924,46.06999969,45.16999817,45.95999908,1.319999695,0.159999847,1.742399194,0.025599951,1.416096732,0.624101447,5.428890756,2.689597998,0.372096091,3.027592566,0.220901147,0.004899957,-1.189998627,0.790000916
392,10/9/2015,49.68999863,50.91999817,49.16999817,49.63000107,46.29000092,47.33000183,46.15999985,47.20999908,-0.059997559,0.919998169,0.003599707,0.846396631,1.742399194,0.025599951,1.416096732,0.624101447,5.428890756,2.689597998,0.372096091,3.027592566,1.319999695,0.159999847
393,10/12/2015,49.50999832,50.13000107,47.04000092,47.09999847,47.52000046,48.5,47.52000046,48.5,-2.409999847,0.979999542,5.808099265,0.960399103,0.003599707,0.846396631,1.742399194,0.025599951,1.416096732,0.624101447,5.428890756,2.689597998,-0.059997559,0.919998169
394,10/13/2015,47.45999908,48.43000031,46.43999863,46.65999985,48.09999847,49.11000061,47.72000122,47.72999954,-0.799999237,-0.369998932,0.639998779,0.13689921,5.808099265,0.960399103,0.003599707,0.846396631,1.742399194,0.025599951,1.416096732,0.624101447,-2.409999847,0.979999542
395,10/14/2015,46.68999863,46.95999908,45.93999863,46.63999939,48.58000183,49.47999954,47.93000031,48.59000015,-0.049999237,0.009998322,0.002499924,1.00E-04,0.639998779,0.13689921,5.808099265,0.960399103,0.003599707,0.846396631,1.742399194,0.025599951,-0.799999237,-0.369998932
396,10/15/2015,46.27999878,47.02000046,45.22999954,46.38000107,48.95000076,49.31999969,48.36000061,48.93000031,0.100002289,-0.020000458,0.010000458,0.000400018,0.002499924,1.00E-04,0.639998779,0.13689921,5.808099265,0.960399103,0.003599707,0.846396631,-0.049999237,0.009998322
397,10/16/2015,46.86999893,47.5,46.15999985,47.25999832,48.74000168,49.13000107,48.08000183,49.11999893,0.38999939,0.379997253,0.152099524,0.144397913,0.010000458,0.000400018,0.002499924,1.00E-04,0.639998779,0.13689921,5.808099265,0.960399103,0.100002289,-0.020000458
398,10/19/2015,47.27000046,47.49000168,45.84999847,45.88999939,49.20999908,50.58000183,49.13000107,50.27000046,-1.380001068,1.060001373,1.904402948,1.123602911,0.152099524,0.144397913,0.010000458,0.000400018,0.002499924,1.00E-04,0.639998779,0.13689921,0.38999939,0.379997253
399,10/20/2015,46.25,46.52000046,45.22999954,45.54999924,50.31999969,50.77000046,49.79999924,50.15000153,-0.700000763,-0.169998169,0.490001068,0.028899377,1.904402948,1.123602911,0.152099524,0.144397913,0.010000458,0.000400018,0.002499924,1.00E-04,-1.380001068,1.060001373
400,10/21/2015,45.88000107,46.08000183,44.86000061,45.20000076,49.79999924,50.59000015,49.34000015,49.43999863,-0.680000305,-0.36000061,0.462400415,0.129600439,0.490001068,0.028899377,1.904402948,1.123602911,0.152099524,0.144397913,0.010000458,0.000400018,-0.700000763,-0.169998169
401,10/22/2015,45.27000046,46.09999847,44.90000153,45.38000107,50.13999939,50.93999863,49.34999847,50.81000137,0.11000061,0.670001984,0.012100134,0.448902658,0.462400415,0.129600439,0.490001068,0.028899377,1.904402948,1.123602911,0.152099524,0.144397913,-0.680000305,-0.36000061
402,10/23/2015,45.43999863,45.75,44.20000076,44.59999847,51.22999954,51.65999985,50.5,51,-0.840000153,-0.229999542,0.705600256,0.052899789,0.012100134,0.448902658,0.462400415,0.129600439,0.490001068,0.028899377,1.904402948,1.123602911,0.11000061,0.670001984
403,10/26/2015,44.74000168,44.93999863,43.63999939,43.97999954,50.88999939,51.47000122,50.31999969,51.31999969,-0.760002136,0.430000305,0.577603247,0.184900262,0.705600256,0.052899789,0.012100134,0.448902658,0.462400415,0.129600439,0.490001068,0.028899377,-0.840000153,-0.229999542
404,10/27/2015,43.77999878,43.90999985,42.58000183,43.20000076,51,51.47999954,50.38999939,50.86999893,-0.579998016,-0.130001068,0.336397699,0.016900278,0.577603247,0.184900262,0.705600256,0.052899789,0.012100134,0.448902658,0.462400415,0.129600439,-0.760002136,0.430000305
405,10/28/2015,43.43999863,46.22000122,43.06000137,45.93999863,51.13000107,51.13000107,49.54000092,50.13999939,2.5,-0.990001678,6.25,0.980103323,0.336397699,0.016900278,0.577603247,0.184900262,0.705600256,0.052899789,0.012100134,0.448902658,-0.579998016,-0.130001068
406,10/29/2015,46.06000137,46.79000092,45.15999985,46.06000137,50.04000092,50.65000153,49.61000061,50.5,0,0.459999084,0,0.211599158,6.25,0.980103323,0.336397699,0.016900278,0.577603247,0.184900262,0.705600256,0.052899789,2.5,-0.990001678
407,10/30/2015,45.74000168,47.02999878,45.47999954,46.59000015,50.5,51.45000076,50.29000092,50.84000015,0.849998474,0.340000153,0.722497406,0.115600104,0,0.211599158,6.25,0.980103323,0.336397699,0.016900278,0.577603247,0.184900262,0,0.459999084
408,11/2/2015,46.43000031,46.72999954,45.56000137,46.13999939,50.90000153,51.27000046,50.66999817,50.70000076,-0.290000916,-0.200000763,0.084100531,0.040000305,0.722497406,0.115600104,0,0.211599158,6.25,0.980103323,0.336397699,0.016900278,0.849998474,0.340000153
409,11/3/2015,46.11000061,48.36000061,45.95999908,47.90000153,51.65000153,52,50.84999847,51,1.790000916,-0.650001526,3.204103278,0.422501984,0.084100531,0.040000305,0.722497406,0.115600104,0,0.211599158,6.25,0.980103323,-0.290000916,-0.200000763
410,11/4/2015,47.74000168,48.27999878,46.16999817,46.31999969,51.25999832,51.25999832,50.47000122,50.65999985,-1.420001984,-0.599998474,2.016405634,0.359998169,3.204103278,0.422501984,0.084100531,0.040000305,0.722497406,0.115600104,0,0.211599158,1.790000916,-0.650001526
411,11/5/2015,46.56999969,46.65000153,45.11999893,45.20000076,50.83000183,51.15000153,50.31999969,50.54000092,-1.369998932,-0.290000916,1.876897073,0.084100531,2.016405634,0.359998169,3.204103278,0.422501984,0.084100531,0.040000305,0.722497406,0.115600104,-1.420001984,-0.599998474
412,11/6/2015,45.40999985,45.63999939,44.11000061,44.29000092,50.52999878,51.47999954,50.45000076,51.20000076,-1.119998932,0.670001984,1.254397607,0.448902658,1.876897073,0.084100531,2.016405634,0.359998169,3.204103278,0.422501984,0.084100531,0.040000305,-1.369998932,-0.290000916
413,11/9/2015,44.52000046,45.11999893,43.63999939,43.86999893,50.93000031,50.95000076,50.22999954,50.63000107,-0.650001526,-0.299999237,0.422501984,0.089999542,1.254397607,0.448902658,1.876897073,0.084100531,2.016405634,0.359998169,3.204103278,0.422501984,-1.119998932,0.670001984
414,11/10/2015,44.09999847,44.75999832,43.56999969,44.20999908,50.59999847,51,49.54999924,50.29999924,0.11000061,-0.299999237,0.012100134,0.089999542,0.422501984,0.089999542,1.254397607,0.448902658,1.876897073,0.084100531,2.016405634,0.359998169,-0.650001526,-0.299999237
415,11/11/2015,43.63000107,44.11000061,42.61999893,42.93000031,50.49000168,50.72999954,49.95999908,49.97999954,-0.700000763,-0.510002136,0.490001068,0.260102179,0.012100134,0.089999542,0.422501984,0.089999542,1.254397607,0.448902658,1.876897073,0.084100531,0.11000061,-0.299999237
416,11/12/2015,43.04999924,43.33000183,41.54000092,41.75,49.99000168,50.43000031,49.90000153,49.97999954,-1.299999237,-0.010002136,1.689998016,0.000100043,0.490001068,0.260102179,0.012100134,0.089999542,0.422501984,0.089999542,1.254397607,0.448902658,-0.700000763,-0.510002136
417,11/13/2015,41.61000061,42.84000015,40.22000122,40.74000168,49.81999969,50.08000183,48.75,48.99000168,-0.869998932,-0.829998016,0.756898141,0.688896707,1.689998016,0.000100043,0.490001068,0.260102179,0.012100134,0.089999542,0.422501984,0.089999542,-1.299999237,-0.010002136
418,11/16/2015,40.91999817,42.25,40.06000137,41.74000168,47.86000061,48.15000153,47.00999832,47.93000031,0.82000351,0.069999695,0.672405756,0.004899957,0.756898141,0.688896707,1.689998016,0.000100043,0.490001068,0.260102179,0.012100134,0.089999542,-0.869998932,-0.829998016
419,11/17/2015,41.95999908,42.02999878,40.58000183,40.66999817,48.06000137,49.06000137,47.72000122,47.77000046,-1.290000916,-0.290000916,1.664102362,0.084100531,0.672405756,0.004899957,0.756898141,0.688896707,1.689998016,0.000100043,0.490001068,0.260102179,0.82000351,0.069999695
420,11/18/2015,41.11000061,41.54999924,39.90999985,40.75,47.83000183,47.99000168,46.65000153,47.75,-0.36000061,-0.080001831,0.129600439,0.006400293,1.664102362,0.084100531,0.672405756,0.004899957,0.756898141,0.688896707,1.689998016,0.000100043,-1.290000916,-0.290000916
421,11/19/2015,40.72000122,41.04999924,39.88999939,40.54000092,48.20000076,48.75999832,48.02000046,48.50999832,-0.180000305,0.309997559,0.03240011,0.096098486,0.129600439,0.006400293,1.664102362,0.084100531,0.672405756,0.004899957,0.756898141,0.688896707,-0.36000061,-0.080001831
422,11/20/2015,40.54000092,40.99000168,38.99000168,40.38999939,48.47000122,48.86999893,48.43000031,48.75999832,-0.150001526,0.289997101,0.022500458,0.084098318,0.03240011,0.096098486,0.129600439,0.006400293,1.664102362,0.084100531,0.672405756,0.004899957,-0.180000305,0.309997559
423,11/23/2015,41.49000168,42.75,40.40999985,41.75,49,49.18999863,48.40000153,48.74000168,0.259998322,-0.259998322,0.067599127,0.067599127,0.022500458,0.084098318,0.03240011,0.096098486,0.129600439,0.006400293,1.664102362,0.084100531,-0.150001526,0.289997101
424,11/24/2015,42.04000092,43.45999908,41.86000061,42.86999893,47.36000061,48,46.66999817,47.24000168,0.829998016,-0.119998932,0.688896707,0.014399744,0.067599127,0.067599127,0.022500458,0.084098318,0.03240011,0.096098486,0.129600439,0.006400293,0.259998322,-0.259998322
425,11/25/2015,42.68999863,43.25,41.72000122,43.04000092,47.45000076,47.61999893,46.36999893,46.86999893,0.350002289,-0.580001831,0.122501602,0.336402124,0.688896707,0.014399744,0.067599127,0.067599127,0.022500458,0.084098318,0.03240011,0.096098486,0.829998016,-0.119998932
426,11/27/2015,43.25,43.29999924,41.66999817,41.70999908,46.99000168,47.5,46.77999878,47.13999939,-1.540000916,0.149997711,2.37160282,0.022499313,0.122501602,0.336402124,0.688896707,0.014399744,0.067599127,0.067599127,0.022500458,0.084098318,0.350002289,-0.580001831
427,11/30/2015,41.77000046,42.61000061,41.5,41.65000153,47.20999908,47.43999863,46.43999863,46.45999908,-0.119998932,-0.75,0.014399744,0.5625,2.37160282,0.022499313,0.122501602,0.336402124,0.688896707,0.014399744,0.067599127,0.067599127,-1.540000916,0.149997711
428,12/1/2015,41.72999954,42.22999954,41.16999817,41.84999847,46.81000137,47.70000076,46.58000183,47.66999817,0.119998932,0.859996796,0.014399744,0.739594489,0.014399744,0.5625,2.37160282,0.022499313,0.122501602,0.336402124,0.688896707,0.014399744,-0.119998932,-0.75
429,12/2/2015,41.68999863,41.97000122,39.84000015,39.93999863,49.16999817,49.33000183,48.18000031,48.33000183,-1.75,-0.839996338,3.0625,0.705593848,0.014399744,0.739594489,0.014399744,0.5625,2.37160282,0.022499313,0.122501602,0.336402124,0.119998932,0.859996796
430,12/3/2015,40.15000153,41.77999878,40.06999969,41.08000183,48.41999817,48.99000168,47.84999847,48.22000122,0.930000305,-0.199996948,0.864900568,0.039998779,3.0625,0.705593848,0.014399744,0.739594489,0.014399744,0.5625,2.37160282,0.022499313,-1.75,-0.839996338
431,12/4/2015,41.31000137,42,39.59999847,39.97000122,49,49.79999924,48.66999817,49.77999878,-1.340000153,0.779998779,1.795600409,0.608398096,0.864900568,0.039998779,3.0625,0.705593848,0.014399744,0.739594489,0.014399744,0.5625,0.930000305,-0.199996948
432,12/7/2015,40.09999847,40.15000153,37.5,37.65000153,50.27000046,51.81999969,50.18999863,51.77999878,-2.449996948,1.509998322,6.002485046,2.280094931,1.795600409,0.608398096,0.864900568,0.039998779,3.0625,0.705593848,0.014399744,0.739594489,-1.340000153,0.779998779
